STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,MAY (Level m),AUG (Level m),YEAR,geometry
HARYANA,KARNAL,Nisang,29.68749999975357,76.75000000037643,Manual,,,2013,POINT (76.75000000037643 29.68749999975357)
HARYANA,SIRSA,Karamsana,29.340277779874164,74.62999999978874,Manual,9.23,8.97,2013,POINT (74.62999999978874 29.34027777987416)
HARYANA,FARIDABAD,Sikri,28.27916666974577,77.28333332959713,Manual,,,2013,POINT (77.28333332959713 28.27916666974577)
HARYANA,REWARI,Shadipur-DW,28.36999999985324,76.55333333045384,Manual,,,2013,POINT (76.55333333045384 28.36999999985324)
HARYANA,KURUKSHETRA,Shahbad 1(d),30.166666669580675,76.86666666992501,Manual,41.74,,2013,POINT (76.86666666992501 30.16666666958067)
HARYANA,KARNAL,Kohnd S,29.508333330448398,76.98333332992954,Manual,,,2013,POINT (76.98333332992954 29.5083333304484)
HARYANA,GURGAON,Machana Pz,28.408333330152324,76.75000000021966,Manual,,,2013,POINT (76.75000000021966 28.40833333015232)
HARYANA,YAMUNANAGAR,Kotla D,30.450000000130125,77.28333333040338,Manual,,,2013,POINT (77.28333333040338 30.45000000013012)
HARYANA,REWARI,Rewari,28.195833330088323,76.60833333007884,Manual,,,2013,POINT (76.60833333007884 28.19583333008832)
HARYANA,MEWAT,Indri,28.18611111000997,77.09861111006795,Manual,3.34,2.2,2013,POINT (77.09861111006795 28.18611111000997)
HARYANA,BHIWANI,Sangwan,28.872222219910785,75.9583333304045,Manual,,,2013,POINT (75.9583333304045 28.87222221991079)
HARYANA,SONIPAT,Ahmadpur Majra-DW,29.21777778007037,76.69194443976477,Manual,,,2013,POINT (76.69194443976477 29.21777778007037)
HARYANA,GURGAON,Sohna,28.233333329573256,77.07083332995656,Manual,,,2013,POINT (77.07083332995656 28.23333332957326)
HARYANA,KAITHAL,Kanhari-Pz,29.686111110450447,75.91666667014597,Manual,,,2013,POINT (75.91666667014597 29.68611111045045)
HARYANA,REWARI,Palhawas-DW,28.357777779979674,76.62111110989099,Manual,,,2013,POINT (76.62111110989099 28.35777777997967)
HARYANA,AMBALA,Nasirpur-Pz,30.35000000031005,76.76666666989212,Manual,,,2013,POINT (76.76666666989212 30.35000000031005)
HARYANA,SIRSA,Mangala-Pz,29.47777777962147,74.95555555985291,Manual,61.26,61.2,2013,POINT (74.95555555985291 29.47777777962147)
HARYANA,YAMUNANAGAR,Tehi-Pz,30.2833333301643,77.2833333298118,Manual,,,2013,POINT (77.2833333298118 30.2833333301643)
HARYANA,AMBALA,Barara-Pz,30.21666666989091,77.04999999975473,Manual,,,2013,POINT (77.04999999975473 30.21666666989091)
HARYANA,GURGAON,Haila Mandi,28.313055559661475,76.77083332966427,Manual,,,2013,POINT (76.77083332966427 28.31305555966147)
HARYANA,FATEHABAD,Nikuwana-Pz,29.737499999704493,75.6333333304219,Manual,,,2013,POINT (75.63333333042191 29.73749999970449)
HARYANA,BHIWANI,Atela-PZ,28.57833333002801,76.10583332997474,Manual,,,2013,POINT (76.10583332997474 28.57833333002801)
HARYANA,YAMUNANAGAR,Nagal Patti-DW,30.31666667002276,77.51666666973723,Manual,,,2013,POINT (77.51666666973723 30.31666667002276)
HARYANA,PANIPAT,Sikandarpur S,29.419444440035733,76.93611110957406,Manual,,,2013,POINT (76.93611110957406 29.41944444003573)
HARYANA,HISAR,Alipur,29.13333332993825,75.88333333044858,Manual,,,2013,POINT (75.88333333044858 29.13333332993825)
HARYANA,PANIPAT,Shimla Maulan M,29.456111109968447,76.98333332984947,Manual,,,2013,POINT (76.98333332984947 29.45611110996845)
HARYANA,KARNAL,Gangateri-Pz,29.47777777983273,76.5038888899945,Manual,,,2013,POINT (76.5038888899945 29.47777777983273)
HARYANA,KARNAL,Kutail M,29.586111109583143,77.02222221948945,Manual,23.46,,2013,POINT (77.02222221948945 29.58611110958314)
HARYANA,KARNAL,Newal 2(d),29.733333329637915,77.04999999980882,Manual,,,2013,POINT (77.04999999980882 29.73333332963792)
HARYANA,JIND,Khatkaran,29.40555556023641,76.24583332968689,Manual,13.84,13.65,2013,POINT (76.24583332968689 29.40555556023641)
HARYANA,AMBALA,Patvi,30.434444440052715,76.95499999989748,Manual,,,2013,POINT (76.95499999989748 30.43444444005272)
HARYANA,SONIPAT,Lath,29.07499999980404,76.77916666958154,Manual,1.67,,2013,POINT (76.77916666958154 29.07499999980404)
HARYANA,JHAJJAR,Beri,28.711111109824124,76.58194443952729,Manual,,,2013,POINT (76.58194443952729 28.71111110982412)
HARYANA,KURUKSHETRA,Mathana,29.97499999960155,76.9583333302592,Manual,,,2013,POINT (76.95833333025919 29.97499999960155)
HARYANA,PANIPAT,Bhodwalmajri,29.200000000180715,77.01666666983888,Manual,,,2013,POINT (77.01666666983888 29.20000000018072)
HARYANA,KARNAL,Padhana-DW,29.499166670062532,76.71305555947895,Manual,17.17,,2013,POINT (76.71305555947895 29.49916667006253)
HARYANA,AMBALA,Kesri,30.23333333001151,76.90555556035673,Manual,,,2013,POINT (76.90555556035673 30.23333333001151)
HARYANA,KURUKSHETRA,Khan Pur Jattan  S Pz.,30.125000000284444,76.86277778002166,Manual,,,2013,POINT (76.86277778002166 30.12500000028444)
HARYANA,MAHENDRAGARH,Jhanjara Was,28.238333330130047,76.11805555950988,Manual,,,2013,POINT (76.11805555950988 28.23833333013005)
HARYANA,PALWAL,Hathin,28.045833330376514,77.24166666996238,Manual,13.87,,2013,POINT (77.24166666996238 28.04583333037651)
HARYANA,PANCHKULA,Thapli-Dw,30.739166669677576,76.99861111015598,Manual,,,2013,POINT (76.99861111015598 30.73916666967758)
HARYANA,JIND,Ganda Khera-DW,29.513333330309905,76.24333332969819,Manual,,,2013,POINT (76.24333332969819 29.51333333030991)
HARYANA,FATEHABAD,Nagpur,29.6583333304396,75.42083333015223,Manual,,,2013,POINT (75.42083333015223 29.6583333304396)
HARYANA,KURUKSHETRA,Adhoya-Pz,30.068055559753944,76.4888888903999,Manual,,,2013,POINT (76.48888889039991 30.06805555975394)
HARYANA,JIND,Rajana Kalan,29.38194443995903,76.51805556050779,Manual,,,2013,POINT (76.51805556050779 29.38194443995903)
HARYANA,JIND,Julana Pz,29.125000000322622,76.4083333299696,Manual,6.64,,2013,POINT (76.40833332996959 29.12500000032262)
HARYANA,PANIPAT,Baupur,29.32000000015457,76.81333332972814,Manual,,,2013,POINT (76.81333332972814 29.32000000015457)
HARYANA,HISAR,Chaudhriwali,29.150000000233927,75.39722222028756,Manual,,,2013,POINT (75.39722222028756 29.15000000023393)
HARYANA,AMBALA,Sohana-DW,30.25388888989191,77.02638889038205,Manual,,,2013,POINT (77.02638889038205 30.25388888989191)
HARYANA,BHIWANI,Paju,28.569444440094127,75.67666667051357,Manual,,,2013,POINT (75.67666667051357 28.56944444009413)
HARYANA,PANCHKULA,Parwala,30.641666669827085,77.00833333012496,Manual,17.2,,2013,POINT (77.00833333012496 30.64166666982709)
HARYANA,HISAR,Bithmara-DW,29.458333330193092,75.93055556005206,Manual,,,2013,POINT (75.93055556005206 29.45833333019309)
HARYANA,KARNAL,Newal(deep),29.733333329637915,77.04999999980882,Manual,,,2013,POINT (77.04999999980882 29.73333332963792)
HARYANA,KAITHAL,Dhandh-Pz,29.87999999999786,76.61527778049755,Manual,,,2013,POINT (76.61527778049755 29.87999999999786)
HARYANA,SIRSA,Kariwala1,29.558333329634408,74.64166667045731,Manual,,,2013,POINT (74.64166667045731 29.55833332963441)
HARYANA,KARNAL,Kurlan-Pz,29.501111110243663,76.50416667048962,Manual,19.55,19.45,2013,POINT (76.50416667048962 29.50111111024366)
HARYANA,BHIWANI,Kaliawas- DW,28.60388889044582,76.37222222023266,Manual,,,2013,POINT (76.37222222023266 28.60388889044582)
HARYANA,SONIPAT,Kundli,28.870833330218293,77.11666667044976,Manual,,,2013,POINT (77.11666667044976 28.87083333021829)
HARYANA,GURGAON,Narsingpur,28.41666666957743,76.99722222040045,Manual,,,2013,POINT (76.99722222040045 28.41666666957743)
HARYANA,YAMUNANAGAR,Sadhaura,30.400000000405356,77.22083332997238,Manual,,,2013,POINT (77.22083332997238 30.40000000040536)
HARYANA,YAMUNANAGAR,Rasulpur,30.447222220243283,77.21666667033402,Manual,,7.81,2013,POINT (77.21666667033402 30.44722222024328)
HARYANA,JHAJJAR,Jharli,28.50277778024073,76.38055555983264,Manual,,,2013,POINT (76.38055555983264 28.50277778024073)
HARYANA,MAHENDRAGARH,Mahendragarh,28.266666669542605,76.14999999988443,Manual,,,2013,POINT (76.14999999988443 28.26666666954261)
HARYANA,SONIPAT,Rai(Bahalgarh),28.941666670115556,77.09583332956943,Manual,22.75,,2013,POINT (77.09583332956943 28.94166667011556)
HARYANA,SIRSA,Abholi,29.505555560018372,74.87638889026705,Manual,,,2013,POINT (74.87638889026705 29.50555556001837)
HARYANA,SIRSA,Talwara Khurd,29.49666666977384,74.63611111000505,Manual,,,2013,POINT (74.63611111000505 29.49666666977384)
HARYANA,ROHTAK,Nidhana,29.012500000228176,76.38750000050618,Manual,2.5,1.5,2013,POINT (76.38750000050618 29.01250000022818)
HARYANA,SIRSA,Thiraj,29.72777778013633,75.03888889013122,Manual,,,2013,POINT (75.03888889013122 29.72777778013633)
HARYANA,SONIPAT,Machhri,29.054166669978613,76.85833332972287,Manual,3.11,,2013,POINT (76.85833332972287 29.05416666997861)
HARYANA,MAHENDRAGARH,Faizabad,28.084722219616218,76.11527777999319,Manual,,,2013,POINT (76.11527777999319 28.08472221961622)
HARYANA,AMBALA,Mohra S,30.27083332962516,76.85833332967974,Manual,,,2013,POINT (76.85833332967974 30.27083332962516)
HARYANA,MAHENDRAGARH,Basirpur,28.00555556000064,76.04583333036014,Manual,,,2013,POINT (76.04583333036014 28.00555556000064)
HARYANA,SIRSA,Chotala,29.77500000039927,74.51666667048633,Manual,7.87,,2013,POINT (74.51666667048633 29.77500000039927)
HARYANA,HISAR,Sohu,29.498611110292483,75.8333333302088,Manual,5.51,,2013,POINT (75.8333333302088 29.49861111029248)
HARYANA,JHAJJAR,Subnah,28.469444439922967,76.5722222197976,Manual,,,2013,POINT (76.5722222197976 28.46944443992297)
HARYANA,SIRSA,Alikan,29.674999999744774,75.15000000021568,Manual,,,2013,POINT (75.15000000021568 29.67499999974477)
HARYANA,KARNAL,Amupur Chakda,29.77388889021248,76.74138889014007,Manual,,,2013,POINT (76.74138889014007 29.77388889021248)
HARYANA,KARNAL,Nisang-S,29.68749999975357,76.75000000037643,Manual,,,2013,POINT (76.75000000037643 29.68749999975357)
HARYANA,PANCHKULA,Devnagar(Panchkula),30.696666670328803,76.87333332954589,Manual,9.0,8.36,2013,POINT (76.87333332954589 30.6966666703288)
HARYANA,ROHTAK,Sampla1,28.774999999712662,76.7749999997796,Manual,1.37,,2013,POINT (76.7749999997796 28.77499999971266)
HARYANA,FATEHABAD,Munshiwali-Pz,29.658333330044442,75.59722222009192,Manual,,,2013,POINT (75.59722222009192 29.65833333004444)
HARYANA,YAMUNANAGAR,Bilaspur1,30.300000000092158,77.3000000004733,Manual,,,2013,POINT (77.3000000004733 30.30000000009216)
HARYANA,GURGAON,Bilaspur2,28.287500000454177,76.86666666999021,Manual,,,2013,POINT (76.86666666999021 28.28750000045418)
HARYANA,SIRSA,Nuhian Wali,29.75416667029717,74.84999999948322,Manual,15.13,14.9,2013,POINT (74.84999999948322 29.75416667029717)
HARYANA,KAITHAL,Ram Garh-DW,29.65694443988676,76.29027778050154,Manual,,,2013,POINT (76.29027778050154 29.65694443988676)
HARYANA,PANIPAT,Patti Kalyana S,29.209722219814747,77.02777777967859,Manual,,,2013,POINT (77.02777777967859 29.20972221981475)
HARYANA,KAITHAL,Sarsa-PZ,29.931388889769217,76.66527778020986,Manual,,,2013,POINT (76.66527778020986 29.93138888976922)
HARYANA,KARNAL,Balhera-s,29.474999999584053,77.0874999999617,Manual,6.63,,2013,POINT (77.08749999996169 29.47499999958405)
HARYANA,KARNAL,Mound S,29.5180555597337,76.54722221959085,Manual,19.99,,2013,POINT (76.54722221959085 29.5180555597337)
HARYANA,KARNAL,Makhala,29.933333330098826,77.15416666989728,Manual,,,2013,POINT (77.15416666989728 29.93333333009883)
HARYANA,SONIPAT,Sheikhpura,29.13333332962455,76.9625000005087,Manual,,,2013,POINT (76.9625000005087 29.13333332962455)
HARYANA,GURGAON,Mauzmabad,28.30416666970845,76.69166667008231,Manual,,,2013,POINT (76.69166667008231 28.30416666970845)
HARYANA,HISAR,Banbhauri-Pz,29.39999999994095,76.04999999985662,Manual,5.82,6.4,2013,POINT (76.04999999985662 29.39999999994095)
HARYANA,KURUKSHETRA,Murtzapur-Pz,29.988888889566745,76.75138888983706,Manual,23.6,24.97,2013,POINT (76.75138888983706 29.98888888956674)
HARYANA,AMBALA,Shahpur-DW,30.29999999956369,77.08333332977256,Manual,,,2013,POINT (77.08333332977256 30.29999999956369)
HARYANA,KARNAL,Faridpur-Pz,29.46111111032587,77.03750000046865,Manual,25.9,32.0,2013,POINT (77.03750000046865 29.46111111032587)
HARYANA,JIND,Pokerikheri-Pz,29.25777777969336,76.23388888988056,Manual,,,2013,POINT (76.23388888988056 29.25777777969336)
HARYANA,SIRSA,Kariwala,29.558333329634408,74.64166667045731,Manual,,,2013,POINT (74.64166667045731 29.55833332963441)
HARYANA,KURUKSHETRA,Ajrana Kalan M,30.095833329600463,76.77083333032344,Manual,,,2013,POINT (76.77083333032344 30.09583332960046)
HARYANA,KARNAL,Harsinghpura,29.471666669628014,77.0094444404852,Manual,,,2013,POINT (77.0094444404852 29.47166666962801)
HARYANA,REWARI,Ratanthal-DW,28.388888890340663,76.59444444007988,Manual,,,2013,POINT (76.59444444007988 28.38888889034066)
HARYANA,HISAR,Adampur S,29.270833329575645,75.47916667027305,Manual,,,2013,POINT (75.47916667027305 29.27083332957564)
HARYANA,KURUKSHETRA,Kaulapur(deep),30.034722220322518,76.90416666982779,Manual,,,2013,POINT (76.90416666982779 30.03472222032252)
HARYANA,BHIWANI,Imlota,28.608333329905854,76.45277777957953,Manual,,,2013,POINT (76.45277777957953 28.60833332990585)
HARYANA,KURUKSHETRA,Kalsani-PZ,30.1550000003101,76.81833333004043,Manual,,,2013,POINT (76.81833333004043 30.1550000003101)
HARYANA,HISAR,Dhamundicross,29.07500000037571,76.04166667006153,Manual,6.87,3.55,2013,POINT (76.04166667006153 29.07500000037571)
HARYANA,SONIPAT,Sisnah,28.90000000015646,76.85833333011024,Manual,7.02,,2013,POINT (76.85833333011024 28.90000000015646)
HARYANA,GURGAON,Kasan,28.356944439683318,76.90833333034273,Manual,,,2013,POINT (76.90833333034273 28.35694443968332)
HARYANA,GURGAON,Pataudi,28.327777780256486,76.77499999961498,Manual,,,2013,POINT (76.77499999961498 28.32777778025649)
HARYANA,KAITHAL,Titiana 1(s),30.100000000330297,76.33333333001515,Manual,20.72,,2013,POINT (76.33333333001515 30.1000000003303)
HARYANA,SIRSA,Khuiyan,29.85833333023983,74.76944443963778,Manual,13.76,14.2,2013,POINT (74.76944443963778 29.85833333023983)
HARYANA,FATEHABAD,Ratia -Pz,29.687499999964114,75.57777777979891,Manual,40.09,,2013,POINT (75.57777777979891 29.68749999996411)
HARYANA,KARNAL,Samora,29.943055559577807,77.04166667046212,Manual,,,2013,POINT (77.04166667046212 29.94305555957781)
HARYANA,KARNAL,Phurlak M,29.550000000098578,76.93333332948201,Manual,19.56,,2013,POINT (76.93333332948201 29.55000000009858)
HARYANA,ROHTAK,Rohtak,28.88333332969577,76.58333333036157,Manual,,,2013,POINT (76.58333333036157 28.88333332969577)
HARYANA,KURUKSHETRA,Pehowa 2(m),29.983333330392465,76.58055555963423,Manual,33.99,,2013,POINT (76.58055555963423 29.98333333039247)
HARYANA,SONIPAT,Kheora1,28.96666667026297,77.12083333018667,Manual,,,2013,POINT (77.12083333018667 28.96666667026297)
HARYANA,KURUKSHETRA,Barhan-PZ,29.99388888994336,77.01888888975787,Manual,,,2013,POINT (77.01888888975787 29.99388888994336)
HARYANA,BHIWANI,Haluwas,28.733333329570343,76.16666667036917,Manual,2.1,1.72,2013,POINT (76.16666667036917 28.73333332957034)
HARYANA,YAMUNANAGAR,Ramgarh-DW,30.383333329605204,77.34999999967573,Manual,,,2013,POINT (77.34999999967573 30.3833333296052)
HARYANA,FATEHABAD,Fatehabad S,29.50000000004657,75.42083333038906,Manual,,,2013,POINT (75.42083333038906 29.50000000004657)
HARYANA,REWARI,Jatusana,28.330555560108877,76.54166667003041,Manual,,,2013,POINT (76.54166667003041 28.33055556010888)
HARYANA,BHIWANI,Bawani Khera.-PZ,28.945000000365358,76.03333332972629,Manual,,,2013,POINT (76.03333332972629 28.94500000036536)
HARYANA,JIND,Bhana Barahman-DW,29.816666669841545,76.20833333009594,Manual,,,2013,POINT (76.20833333009594 29.81666666984155)
HARYANA,KAITHAL,Peoda_Pz,29.747222220150558,76.41666667045091,Manual,12.92,14.16,2013,POINT (76.41666667045091 29.74722222015056)
HARYANA,MEWAT,Raoli,27.6999999998538,76.93333332981511,Manual,11.0,,2013,POINT (76.93333332981511 27.6999999998538)
HARYANA,KARNAL,Kutial,29.583333329685804,77.01250000009793,Manual,,,2013,POINT (77.01250000009793 29.5833333296858)
HARYANA,SONIPAT,Kami- PZ,29.0291666703788,77.01666666995813,Manual,32.0,32.65,2013,POINT (77.01666666995813 29.0291666703788)
HARYANA,PALWAL,Chandhat,28.124999999934907,77.45000000029444,Manual,,,2013,POINT (77.45000000029444 28.12499999993491)
HARYANA,KAITHAL,Chika-Pz,30.04861111035425,76.3438888900446,Manual,,,2013,POINT (76.3438888900446 30.04861111035425)
HARYANA,YAMUNANAGAR,Rasulpur1,30.447222220243283,77.21666667033402,Manual,8.09,7.81,2013,POINT (77.21666667033402 30.44722222024328)
HARYANA,REWARI,Kumbhawas-DW,28.248888890226844,76.66111111049459,Manual,,,2013,POINT (76.66111111049459 28.24888889022684)
HARYANA,AMBALA,Tharwa-DW,30.279999999565835,76.78638888973515,Manual,,,2013,POINT (76.78638888973515 30.27999999956583)
HARYANA,PANIPAT,Bilaspur 2(m),29.233333330085763,77.13333333043448,Manual,,,2013,POINT (77.13333333043448 29.23333333008576)
HARYANA,REWARI,Gumina,28.179166669611675,76.49166666970174,Manual,,,2013,POINT (76.49166666970174 28.17916666961167)
HARYANA,KURUKSHETRA,Pehowa,29.979166670182988,76.58333333000523,Manual,,,2013,POINT (76.58333333000523 29.97916667018299)
HARYANA,KURUKSHETRA,Bakali-PZ,30.015277780344075,77.06500000031218,Manual,,,2013,POINT (77.06500000031218 30.01527778034407)
HARYANA,ROHTAK,Bhalaut,28.905555560262442,76.71666667034495,Manual,,,2013,POINT (76.71666667034495 28.90555556026244)
HARYANA,JHAJJAR,Beri1,28.71666666957356,76.58333332957609,Manual,,,2013,POINT (76.58333332957609 28.71666666957356)
HARYANA,KARNAL,Munak,29.51805555982992,76.85138889024645,Manual,,,2013,POINT (76.85138889024645 29.51805555982992)
HARYANA,MEWAT,Akbarpur,28.145833329912573,77.14166666984669,Manual,1.8,,2013,POINT (77.14166666984669 28.14583332991257)
HARYANA,PANIPAT,Tajpur(shallow),29.302222219735164,77.07499999964034,Manual,,,2013,POINT (77.07499999964034 29.30222221973516)
HARYANA,KURUKSHETRA,Lakhmari-PZ,30.144444439731306,77.02055556004207,Manual,,,2013,POINT (77.02055556004207 30.14444443973131)
HARYANA,KARNAL,Phurlak S,29.550000000098578,76.93333332948201,Manual,22.84,,2013,POINT (76.93333332948201 29.55000000009858)
HARYANA,AMBALA,Saha M,30.30833332993041,76.97083333040631,Manual,68.79,,2013,POINT (76.97083333040631 30.30833332993041)
HARYANA,KAITHAL,Kalayat,29.67916666998753,76.25277778018112,Manual,3.49,,2013,POINT (76.25277778018112 29.67916666998753)
HARYANA,SONIPAT,Bhainswal,29.033333330066647,76.79166666992113,Manual,3.63,1.6,2013,POINT (76.79166666992113 29.03333333006665)
HARYANA,KURUKSHETRA,Ismailpur-PZ,30.131944439866754,76.65416667012053,Manual,,,2013,POINT (76.65416667012053 30.13194443986675)
HARYANA,MAHENDRAGARH,Satnali,28.375000000353808,75.96250000047458,Manual,,,2013,POINT (75.96250000047458 28.37500000035381)
HARYANA,SIRSA,Sirsa2,29.52916667000927,75.03750000017493,Manual,,,2013,POINT (75.03750000017493 29.52916667000927)
HARYANA,BHIWANI,Lohani,28.70000000042428,76.04583333022468,Manual,13.9,,2013,POINT (76.04583333022468 28.70000000042428)
HARYANA,SONIPAT,Rai1,28.941666670115556,77.09583332956943,Manual,,,2013,POINT (77.09583332956943 28.94166667011556)
HARYANA,PALWAL,Utawar,27.984722219589482,77.1888888895387,Manual,,,2013,POINT (77.1888888895387 27.98472221958948)
HARYANA,HISAR,Hissar,29.154166670257048,75.71666666987714,Manual,7.22,6.81,2013,POINT (75.71666666987714 29.15416667025705)
HARYANA,KAITHAL,Rasulpur Ghamri-Pz,29.914166670243244,76.26055556012066,Manual,,,2013,POINT (76.26055556012066 29.91416667024324)
HARYANA,SONIPAT,Purkhas-Pz,29.065277780281857,76.83194443956027,Manual,12.65,11.48,2013,POINT (76.83194443956027 29.06527778028186)
HARYANA,PANIPAT,Sanauli Khurd-Pz,29.381944440064977,77.09111110962672,Manual,11.4,11.85,2013,POINT (77.09111110962672 29.38194444006498)
HARYANA,JIND,Narwana S-Pz,29.594444439685198,76.11666666993669,Manual,3.55,,2013,POINT (76.11666666993669 29.5944444396852)
HARYANA,SIRSA,Sherpura,29.454166669927265,75.2041666704677,Manual,15.58,15.27,2013,POINT (75.2041666704677 29.45416666992726)
HARYANA,MAHENDRAGARH,Atali-DW,28.168888889630793,76.1944444402602,Manual,,,2013,POINT (76.1944444402602 28.16888888963079)
HARYANA,ROHTAK,Assan-DW,28.89666667040877,76.76111110981394,Manual,,,2013,POINT (76.76111110981394 28.89666667040877)
HARYANA,HISAR,Mehanda-DW,29.054166670208,76.05611111029934,Manual,,,2013,POINT (76.05611111029934 29.054166670208)
HARYANA,MAHENDRAGARH,Kaninakhas1,28.337500000083818,76.30833333031491,Manual,,,2013,POINT (76.30833333031491 28.33750000008382)
HARYANA,GURGAON,Daultabad-Pz,28.499444440076605,76.99305555983726,Manual,,,2013,POINT (76.99305555983726 28.4994444400766)
HARYANA,GURGAON,Mouzabad,28.2966666696707,76.69027778042842,Manual,33.9,,2013,POINT (76.69027778042842 28.2966666696707)
HARYANA,PANCHKULA,Kundi-DW,30.664722219584636,76.8516666702193,Manual,,,2013,POINT (76.8516666702193 30.66472221958464)
HARYANA,SONIPAT,Gohana-Pz,29.139444440104853,76.71527778025278,Manual,,,2013,POINT (76.71527778025278 29.13944444010485)
HARYANA,YAMUNANAGAR,Jhiwarheri M,30.12499999973312,77.08611111025485,Manual,30.72,,2013,POINT (77.08611111025485 30.12499999973312)
HARYANA,KURUKSHETRA,Thana (s),29.91999999988473,76.5013888901509,Manual,,,2013,POINT (76.50138889015091 29.91999999988473)
HARYANA,SONIPAT,Manauli-Pz,28.908333329728364,77.18055556043569,Manual,,12.35,2013,POINT (77.18055556043569 28.90833332972836)
HARYANA,BHIWANI,Juikalan,28.63333332954523,75.60833332978163,Manual,,28.44,2013,POINT (75.60833332978163 28.63333332954523)
HARYANA,JIND,Hasanpur-Pz,29.45000000029275,76.40000000015851,Manual,,,2013,POINT (76.40000000015851 29.45000000029275)
HARYANA,AMBALA,Nagal (D),30.248611110341397,76.71666667049129,Manual,40.13,,2013,POINT (76.71666667049129 30.2486111103414)
HARYANA,AMBALA,Kalumazra-DW,30.248611110075025,76.76249999954732,Manual,,,2013,POINT (76.76249999954732 30.24861111007503)
HARYANA,AMBALA,Ganeshpur,30.38333333010274,76.99722222017219,Manual,,,2013,POINT (76.99722222017219 30.38333333010274)
HARYANA,SIRSA,Farwain,29.613888889764063,75.10833332949719,Manual,,,2013,POINT (75.10833332949719 29.61388888976406)
HARYANA,SONIPAT,BOREWELL IN THE PREMISES OF CETP MURTHAL SONEPAT,29.0219439998596,77.0686109996863,MANUAL,,,2013,POINT (77.0686109996863 29.0219439998596)
HARYANA,KURUKSHETRA,Diwana-PZ,30.059999999785905,76.46583332953644,Manual,,,2013,POINT (76.46583332953644 30.05999999978591)
HARYANA,SONIPAT,Butana,29.18749999984132,76.62500000024527,Manual,4.04,0.83,2013,POINT (76.62500000024527 29.18749999984132)
HARYANA,KAITHAL,Siwan-Pz,29.883333330351213,76.35388888968414,Manual,,,2013,POINT (76.35388888968414 29.88333333035121)
HARYANA,KURUKSHETRA,Mathana 1(m),29.98333332991022,76.9666666699658,Manual,,,2013,POINT (76.9666666699658 29.98333332991022)
HARYANA,REWARI,Junawas,28.20416667035501,76.70555556026055,Manual,,,2013,POINT (76.70555556026055 28.20416667035501)
HARYANA,KARNAL,Kalri Khalsa,29.875000000230518,77.09166667023871,Manual,,,2013,POINT (77.09166667023871 29.87500000023052)
HARYANA,SIRSA,Ramsarasubkhera,29.723611109640807,75.08750000044445,Manual,,,2013,POINT (75.08750000044445 29.72361110964081)
HARYANA,AMBALA,Churmastpur-DW,30.283333329722968,76.6666666697408,Manual,,,2013,POINT (76.66666666974081 30.28333332972297)
HARYANA,MEWAT,Pinangwan-Pz,27.92777778003375,77.10416667005421,Manual,,,2013,POINT (77.10416667005421 27.92777778003375)
HARYANA,FATEHABAD,Ayalki 1(m),29.56666666993721,75.48333332962558,Manual,,,2013,POINT (75.48333332962558 29.56666666993721)
HARYANA,KURUKSHETRA,Hatira (m),29.95000000038544,76.76250000043008,Manual,21.15,,2013,POINT (76.76250000043008 29.95000000038544)
HARYANA,AMBALA,Kakkar Majra-DW,30.454444439845506,77.02222222022833,Manual,,,2013,POINT (77.02222222022833 30.45444443984551)
HARYANA,SONIPAT,Chhapra-DW,29.13472222014681,76.55888889046462,Manual,,,2013,POINT (76.55888889046462 29.13472222014681)
HARYANA,GURGAON,Sohna,28.244444440384733,77.06944444039739,Manual,,,2013,POINT (77.06944444039739 28.24444444038473)
HARYANA,PANIPAT,Kherisharafali,29.466666670174902,76.87500000022038,Manual,,,2013,POINT (76.87500000022038 29.4666666701749)
HARYANA,KURUKSHETRA,Kheri Ran Nagar-PZ,29.9377777795931,76.8577777801934,Manual,,,2013,POINT (76.8577777801934 29.9377777795931)
HARYANA,JIND,Dhandauli Pz,29.812500000215397,76.14999999961611,Manual,38.38,,2013,POINT (76.14999999961611 29.8125000002154)
HARYANA,AMBALA,Nagal,30.238888890415982,76.7138888901073,Manual,,,2013,POINT (76.7138888901073 30.23888889041598)
HARYANA,PALWAL,Gulawad-DW,28.00972222037456,77.44583332985592,Manual,,,2013,POINT (77.44583332985592 28.00972222037456)
HARYANA,JIND,Korar,29.72916667028652,76.04166666953594,Manual,11.94,16.16,2013,POINT (76.04166666953594 29.72916667028652)
HARYANA,YAMUNANAGAR,Sabri,30.35833332961005,77.24583332998384,Manual,7.08,4.7,2013,POINT (77.24583332998384 30.35833332961005)
HARYANA,KARNAL,Kairiwali S,29.62222222013989,77.04166666966843,Manual,,,2013,POINT (77.04166666966843 29.62222222013989)
HARYANA,SONIPAT,Khanpur Kalan-Pz,29.159722220309625,76.82777778022741,Manual,6.05,2.44,2013,POINT (76.82777778022741 29.15972222030963)
HARYANA,AMBALA,Nurpur D,30.22083332988284,76.78750000022204,Manual,,,2013,POINT (76.78750000022204 30.22083332988284)
HARYANA,ROHTAK,Garhiballab,28.802777779811226,76.47499999954294,Manual,,,2013,POINT (76.47499999954294 28.80277777981123)
HARYANA,HISAR,Chawdhariwas,29.008333329766568,75.60000000022471,Manual,9.19,8.83,2013,POINT (75.60000000022471 29.00833332976657)
HARYANA,PANIPAT,Dakadla M,29.22361111018936,77.06666666997695,Manual,,,2013,POINT (77.06666666997695 29.22361111018936)
